-1.91432	2.79655	3.389	2.17106	47
-1.8503	2.78185	3.341	2.15774	47
-1.79026	2.7698	3.298	2.1446	47
-1.7375	2.76665	3.267	2.13156	47
-1.67394	2.74484	3.215	2.11843	47
-1.60717	2.71613	3.156	2.1051	47
-1.55144	2.70231	3.116	2.09197	47
-1.4939	2.6843	3.072	2.07864	47
-1.45471	2.69665	3.064	2.06551	47
-1.41355	2.70604	3.053	2.05218	47
-1.36074	2.69047	3.015	2.03904	47
-1.31202	2.68231	2.986	2.02572	47
-1.26548	2.67695	2.961	2.01239	47
-1.21899	2.66879	2.934	1.99926	47
-1.17202	2.65917	2.906	1.98593	47
-1.12643	2.64949	2.879	1.9728	47
-1.08193	2.64205	2.855	1.95947	47
-1.03907	2.63557	2.833	1.94633	47
-0.995349	2.62674	2.809	1.93301	47
-0.95342	2.62098	2.789	1.91968	47
-0.911993	2.61344	2.768	1.90655	47
-0.870748	2.6064	2.748	1.89322	47
-0.830352	2.59856	2.728	1.88009	47
-0.790108	2.59122	2.709	1.86676	47
-0.751262	2.58505	2.692	1.85362	47
-0.712221	2.57844	2.675	1.8403	47
-0.673243	2.57132	2.658	1.82688	47
-0.635809	2.56435	2.642	1.81384	47
-0.597937	2.55702	2.626	1.80051	47
-0.143721	0.697344	0.712	1.77405	47
-0.117306	0.656604	0.667	1.74759	47
-0.0738339	0.48744	0.493	1.72113	47
-0.209536	2.48619	2.495	1.65488	47
-0.0253965	0.440268	0.441	1.62842	47
-0.0193524	0.437572	0.438	1.61499	47
-0.013365	0.428792	0.429	1.60196	47
0.00340252	0.389985	0.39	1.56207	47
0.0226341	0.463448	0.464	1.522	47
0.0287366	0.464111	0.465	1.50896	47
0.0423779	0.477122	0.479	1.48221	47
0.0576102	0.446297	0.45	1.44242	47
0.0627473	0.439544	0.444	1.429	47
0.15726	0.924723	0.938	1.40235	47
0.169658	0.922529	0.938	1.38892	47
0.181672	0.920239	0.938	1.37588	47
0.193386	0.914782	0.935	1.36246	47
0.562517	2.3496	2.416	1.33581	47
0.59179	2.33312	2.407	1.32239	47
0.622419	2.32617	2.408	1.30935	47
0.65657	2.32819	2.419	1.29593	47
0.688958	2.32403	2.424	1.2826	47
0.721055	2.31846	2.428	1.26927	47
0.753347	2.31238	2.432	1.25585	47
0.784722	2.30615	2.436	1.24281	47
0.816943	2.29917	2.44	1.22939	47
0.848899	2.29183	2.444	1.21606	47
0.880663	2.28303	2.447	1.20264	47
0.617299	1.42831	1.556	1.16285	47
0.637914	1.42361	1.56	1.14953	47
1.08208	2.25147	2.498	1.12278	47
1.11669	2.24791	2.51	1.10974	47
1.15133	2.24162	2.52	1.09632	47
1.18625	2.23579	2.531	1.08299	47
1.22144	2.22932	2.542	1.06957	47
1.25744	2.22416	2.555	1.05624	47
1.29402	2.2193	2.569	1.04292	47
1.33038	2.21287	2.582	1.02949	47
1.3666	2.206	2.595	1.01617	47
1.40296	2.1973	2.607	1.00255	47
1.43618	2.18412	2.614	0.98913	47
0.846725	1.21508	1.481	0.962189	47
0.862374	1.20279	1.48	0.948767	47
1.633	2.1527	2.702	0.921827	47
1.67404	2.14636	2.722	0.908404	47
1.69812	2.1184	2.715	0.895078	47
1.69564	2.05727	2.666	0.881464	47
1.67915	1.98244	2.598	0.868041	47
1.66537	1.91387	2.537	0.854715	47
1.65261	1.84779	2.479	0.841101	47
1.64072	1.78568	2.425	0.827679	47
1.62868	1.72584	2.373	0.814352	47
1.61513	1.66546	2.32	0.800738	47
1.60417	1.61033	2.273	0.787316	47
1.59402	1.55806	2.229	0.773989	47
1.58538	1.50795	2.188	0.760375	47
1.57686	1.46004	2.149	0.746953	47
1.5691	1.41368	2.112	0.733339	47
1.55998	1.36824	2.075	0.720012	47
1.55006	1.32316	2.038	0.70659	47
1.541	1.27958	2.003	0.692976	47
1.53225	1.23819	1.97	0.679649	47
1.52358	1.19773	1.938	0.666227	47
1.51591	1.15866	1.908	0.652613	47
1.50714	1.12046	1.878	0.639287	47
1.49854	1.08314	1.849	0.625864	47
1.4935	1.04885	1.825	0.61225	47
0.560866	0.371965	0.673	0.585597	47
0.574322	0.369653	0.683	0.571887	47
0.596157	0.372566	0.703	0.558561	47
0.615604	0.373405	0.72	0.545234	47
0.631872	0.37152	0.733	0.531524	47
0.647191	0.36901	0.745	0.518198	47
0.663535	0.36645	0.758	0.504584	47
0.678975	0.363171	0.77	0.491161	47
0.695402	0.359869	0.783	0.477547	47
0.713548	0.357286	0.798	0.464221	47
0.730949	0.353636	0.812	0.450607	47
0.749218	0.350144	0.827	0.437185	47
0.771237	0.347721	0.846	0.42357	47
0.789656	0.343168	0.861	0.409956	47
0.808027	0.338332	0.876	0.396534	47
0.828327	0.333652	0.893	0.38292	47
0.848552	0.328725	0.91	0.369594	47
0.874537	0.325075	0.933	0.355884	47
0.907142	0.323208	0.963	0.342269	47
0.932189	0.318197	0.985	0.328943	47
0.991053	0.30864	1.038	0.301907	47
1.02297	0.303365	1.067	0.288293	47
1.04336	0.294021	1.084	0.274678	47
1.34566	0.340225	1.388	0.247642	47
1.35299	0.322959	1.391	0.234316	47
1.34945	0.302758	1.383	0.220701	47
1.34663	0.282791	1.376	0.206992	47
1.34243	0.263281	1.368	0.193665	47
1.32216	0.113219	1.327	0.0854236	47
1.31859	0.0948506	1.322	0.0718095	47
1.001	0.0448476	1.002	0.0447731	47
1.0125	0.0318502	1.013	0.0314466	47
1.02084	0.0181082	1.021	0.0177367	47
1.02899	0.00424212	1.029	0.00412257	47
1.28167	-0.0292501	1.282	-0.022818	47
1.28914	-0.0471105	1.29	-0.0365279	47
1.2864	-0.0641858	1.288	-0.0498544	47
1.28341	-0.0815656	1.286	-0.0634685	47
1.28118	-0.098953	1.285	-0.0770825	47
1.27971	-0.116508	1.285	-0.0907925	47
1.279	-0.134023	1.286	-0.104407	47
1.27904	-0.151658	1.288	-0.118021	47
1.27983	-0.16945	1.291	-0.131635	47
1.28728	-0.188428	1.301	-0.145345	47
1.29842	-0.208152	1.315	-0.158959	47
1.30834	-0.227665	1.328	-0.172285	47
1.312	-0.246749	1.335	-0.185899	47
1.31143	-0.265307	1.338	-0.199609	47
1.30868	-0.283348	1.339	-0.213223	47
1.30567	-0.301362	1.34	-0.226837	47
1.30145	-0.319109	1.34	-0.240451	47
1.29695	-0.336921	1.34	-0.254161	47
1.29321	-0.354811	1.341	-0.267776	47
1.28922	-0.372661	1.342	-0.28139	47
1.2869	-0.39105	1.345	-0.295004	47
1.28344	-0.408894	1.347	-0.308426	47
1.2787	-0.426645	1.348	-0.32204	47
1.27466	-0.444672	1.35	-0.335654	47
1.27225	-0.463353	1.354	-0.349268	47
1.26863	-0.481695	1.357	-0.362882	47
1.26377	-0.499777	1.359	-0.376592	47
1.26054	-0.518457	1.363	-0.390206	47
1.25613	-0.536748	1.366	-0.40382	47
1.25328	-0.555826	1.371	-0.417435	47
1.25099	-0.575463	1.377	-0.431144	47
1.24863	-0.594663	1.383	-0.444471	47
1.2449	-0.613817	1.388	-0.458085	47
1.24177	-0.633434	1.394	-0.471699	47
1.23828	-0.653198	1.4	-0.485409	47
1.23454	-0.672867	1.406	-0.499023	47
1.23136	-0.693044	1.413	-0.512637	47
1.22787	-0.713259	1.42	-0.526251	47
1.22226	-0.732596	1.425	-0.539961	47
1.21728	-0.752322	1.431	-0.553575	47
1.21452	-0.77366	1.44	-0.567189	47
1.2114	-0.79506	1.449	-0.580803	47
1.20709	-0.815958	1.457	-0.594418	47
1.20317	-0.837572	1.466	-0.608128	47
1.19898	-0.859116	1.475	-0.621742	47
1.19441	-0.8807	1.484	-0.635356	47
1.19028	-0.902923	1.494	-0.64897	47
1.18488	-0.924693	1.503	-0.66268	47
1.17921	-0.946371	1.512	-0.676294	47
1.17596	-0.970949	1.525	-0.690196	47
1.16263	-0.986868	1.525	-0.70381	47
0.670034	-0.600878	0.9	-0.731038	47
0.651439	-0.600519	0.886	-0.744748	47
0.631588	-0.598328	0.87	-0.758362	47
0.616219	-0.599895	0.86	-0.771976	47
0.57369	-0.590092	0.823	-0.799492	47
0.531619	-0.577586	0.785	-0.826816	47
0.530379	-0.592219	0.795	-0.84043	47
0.527523	-0.605416	0.803	-0.854044	47
0.520466	-0.614117	0.805	-0.867754	47
0.430992	-0.537556	0.689	-0.894982	47
0.427166	-0.548229	0.695	-0.908884	47
0.420266	-0.55479	0.696	-0.922498	47
0.387498	-0.541666	0.666	-0.949822	47
0.3818	-0.549354	0.669	-0.963436	47
0.34094	-0.520235	0.622	-0.990664	47
0.331629	-0.521485	0.618	-1.00437	47
0.326972	-0.5303	0.623	-1.01828	47
0.320749	-0.536419	0.625	-1.03189	47
0.314419	-0.542466	0.627	-1.0455	47
0.306026	-0.544952	0.625	-1.05912	47
0.296616	-0.545582	0.621	-1.07283	47
0.287764	-0.546915	0.618	-1.08644	47
0.281199	-0.552564	0.62	-1.10006	47
0.274533	-0.558136	0.622	-1.11367	47
0.268463	-0.565512	0.626	-1.12757	47
0.261934	-0.571867	0.629	-1.14128	47
0.255741	-0.579039	0.633	-1.1549	47
0.250797	-0.5899	0.641	-1.1688	47
0.247666	-0.605291	0.654	-1.18241	47
0.244528	-0.621635	0.668	-1.19603	47
0.847184	-2.68135	2.812	-1.26477	47
0.83114	-2.76373	2.886	-1.27867	47
0.813783	-2.84594	2.96	-1.29228	47
0.795588	-2.93612	3.042	-1.30618	47
0.776612	-3.03006	3.128	-1.31989	47
0.756211	-3.12686	3.217	-1.33351	47
0.734381	-3.23263	3.315	-1.34741	47
0.712378	-3.34601	3.421	-1.36102	47
0.614433	-3.33385	3.39	-1.38854	47
0.376148	-2.64943	2.676	-1.42977	47
0.340041	-2.66036	2.682	-1.44367	47
0.304699	-2.67269	2.69	-1.45728	47
0.126576	-2.82517	2.828	-1.52602	47
0.0882592	-2.83162	2.833	-1.53964	47
0.0486286	-2.81758	2.818	-1.55354	47
0.0100142	-2.82298	2.823	-1.56725	47
-0.0293022	-2.82985	2.83	-1.58115	47
-0.0975789	-2.59517	2.597	-1.60838	47
-0.133954	-2.59955	2.603	-1.62228	47
-0.169006	-2.5925	2.598	-1.63589	47
-0.506397	-5.44651	5.47	-1.66351	47
-0.590042	-5.51352	5.545	-1.67741	47
-0.198905	-1.12454	1.142	-1.74586	47
-1.16377	-5.29154	5.418	-1.78728	47
-1.23661	-5.2791	5.422	-1.80089	47
-1.30957	-5.26663	5.427	-1.81451	47
-1.53151	-5.22309	5.443	-1.85602	47
-1.75364	-5.18128	5.47	-1.89715	47
-1.04466	-2.60644	2.808	-1.95199	47
-1.10504	-2.64982	2.871	-1.96589	47
-1.15969	-2.67766	2.918	-1.97951	47
-1.21115	-2.6932	2.953	-1.99341	47
-2.49246	-5.16062	5.731	-2.02073	47
-1.04954	-2.02858	2.284	-2.04825	47
-2.90548	-5.09014	5.861	-2.08947	47
-2.99221	-5.07682	5.893	-2.10338	47
-3.07663	-5.06125	5.923	-2.11699	47
-3.16316	-5.04426	5.954	-2.13089	47
-3.24999	-5.02928	5.988	-2.14451	47
-3.33811	-5.01454	6.024	-2.15812	47
-3.42777	-4.99619	6.059	-2.17212	47
-3.51508	-4.97683	6.093	-2.18573	47
-3.57158	-4.9105	6.072	-2.19963	47
-3.62551	-4.84461	6.051	-2.21325	47
-3.71325	-4.82068	6.085	-2.22715	47
-3.77792	-4.7689	6.084	-2.24076	47
-3.86722	-4.7446	6.121	-2.25466	47
-3.23647	-3.75197	4.955	-2.28256	47
-3.2485	-3.66173	4.895	-2.29647	47
-3.29167	-3.60809	4.884	-2.31037	47
-4.59592	-4.76465	6.62	-2.33817	47
-4.70119	-4.74284	6.678	-2.35178	47
-4.81306	-4.72255	6.743	-2.36569	47
-3.27103	-2.79112	4.3	-2.43519	47
-3.21327	-2.51908	4.083	-2.47671	47
-3.18752	-2.42812	4.007	-2.49061	47
-3.23303	-2.39249	4.022	-2.50451	47
-3.34068	-2.40101	4.114	-2.51841	47
-3.41474	-2.38295	4.164	-2.53231	47
-3.17799	-2.08882	3.803	-2.56012	47
-3.17831	-2.02762	3.77	-2.57373	47
-3.17472	-1.96377	3.733	-2.58763	47
-4.91116	-2.85159	5.679	-2.61553	47
-4.88495	-2.74629	5.604	-2.62943	47
-4.884	-2.65709	5.56	-2.64334	47
-4.8656	-2.56007	5.498	-2.65724	47
-4.84723	-2.46499	5.438	-2.67114	47
-4.83098	-2.37451	5.383	-2.68475	47
-3.9221	-1.79418	4.313	-2.71256	47
-4.764	-2.02111	5.175	-2.74036	47
-4.05114	-1.58729	4.351	-2.76816	47
-4.68706	-1.68872	4.982	-2.79578	47
-3.51068	-1.15567	3.696	-2.82358	47
-3.51018	-1.10166	3.679	-2.83748	47
-3.49737	-1.04446	3.65	-2.85138	47
-3.48942	-0.989466	3.627	-2.86528	47
-3.48353	-0.935675	3.607	-2.87919	47
-3.47487	-0.881749	3.585	-2.89309	47
-2.8804	-0.646234	2.952	-2.92089	47
-2.91553	-0.611675	2.979	-2.93479	47
-2.90804	-0.568019	2.963	-2.94869	47
-4.49104	-0.685117	4.543	-2.99021	47
-4.48626	-0.620701	4.529	-3.00411	47
-4.47362	-0.555688	4.508	-3.01801	47
-4.46103	-0.491256	4.488	-3.03191	47
-4.44553	-0.42709	4.466	-3.04581	47
-4.43111	-0.363615	4.446	-3.05972	47
-4.41478	-0.300555	4.425	-3.07362	47
-4.40256	-0.238291	4.409	-3.08752	47
-4.39445	-0.176625	4.398	-3.10142	47
-4.38349	-0.115178	4.385	-3.11532	47
-4.37167	-0.0536509	4.372	-3.12932	47
-4.35599	0.00709915	4.356	3.13996	47
-2.23105	0.0650438	2.232	3.11245	47
-2.22394	0.0957938	2.226	3.09855	47
-2.2174	0.126415	2.221	3.08464	47
-2.21244	0.157016	2.218	3.07074	47
-1.67084	0.165372	1.679	3.04294	47
-1.66341	0.188021	1.674	3.02904	47
-1.6646	0.211631	1.678	3.01514	47
-1.66645	0.23545	1.683	3.00123	47
-1.66796	0.259361	1.688	2.98733	47
-1.66712	0.283185	1.691	2.97333	47
-1.41816	0.302215	1.45	2.93163	47
-1.43332	0.32634	1.47	2.91773	47
-1.56694	0.426685	1.624	2.87573	47
-1.56278	0.448979	1.626	2.86183	47
-1.02063	0.40487	1.098	2.76395	47
-2.25387	1.00554	2.468	2.72195	47
-2.27204	1.05255	2.504	2.70776	47
-3.35031	1.66673	3.742	2.67996	47
-3.33215	1.71588	3.748	2.66606	47
-3.31718	1.76817	3.759	2.65187	47
-3.31768	1.8281	3.788	2.63797	47
-3.31802	1.88889	3.818	2.62407	47
-3.30295	1.94287	3.832	2.60988	47
-3.29357	1.9995	3.853	2.59597	47
-3.28325	2.05624	3.874	2.58207	47
-1.84264	1.22738	2.214	2.55398	47
-1.53509	1.08532	1.88	2.52618	47
-1.51387	1.10287	1.873	2.51199	47
-1.4744	1.10581	1.843	2.49809	47
-1.42722	1.10175	1.803	2.48419	47
-1.22618	1.00276	1.584	2.45609	47
-1.20896	1.01725	1.58	2.4421	47
-1.09035	1.0272	1.498	2.38601	47
-1.08592	1.0521	1.512	2.37201	47
-1.07382	1.07012	1.516	2.35792	47
-1.06782	1.09435	1.529	2.34392	47
-1.05711	1.11437	1.536	2.32983	47
-1.04965	1.13778	1.548	2.31593	47
-1.05343	1.17489	1.578	2.30174	47
-1.05307	1.20857	1.603	2.28755	47
-1.04587	1.23454	1.618	2.27365	47
-1.03524	1.25775	1.629	2.25946	47
-1.02515	1.28139	1.641	2.24556	47
-2.06901	2.82298	3.5	2.20328	47
-1.99861	2.80967	3.448	2.18909	47
-1.93492	2.8018	3.405	2.17518	47
-1.86993	2.79159	3.36	2.161	47
-1.80453	2.77842	3.313	2.14681	47
-1.74388	2.76855	3.272	2.1329	47
-1.67629	2.74692	3.218	2.11872	47
-1.6069	2.71745	3.157	2.10481	47
-1.54483	2.69918	3.11	2.09062	47
-1.48652	2.68496	3.069	2.07643	47
-1.44669	2.70096	3.064	2.06253	47
-1.39995	2.70523	3.046	2.04834	47
-1.34566	2.69133	3.009	2.03444	47
-1.29517	2.68494	2.981	2.02025	47
-1.24472	2.67675	2.952	2.00606	47
-1.19512	2.66642	2.922	1.99216	47
-1.14489	2.65464	2.891	1.97797	47
-1.09714	2.64444	2.863	1.96407	47
-1.05063	2.63744	2.839	1.94988	47
-1.00418	2.62873	2.814	1.93569	47
-0.959633	2.62084	2.791	1.92179	47
-0.915741	2.61531	2.771	1.9076	47
-0.872632	2.60788	2.75	1.8937	47
-0.828857	2.59903	2.728	1.87951	47
-0.786091	2.59139	2.708	1.86532	47
-0.744729	2.58381	2.689	1.85142	47
-0.703764	2.57765	2.672	1.83733	47
-0.662875	2.57092	2.655	1.82314	47
-0.623293	2.56434	2.639	1.80923	47
-0.150342	0.705151	0.721	1.78086	47
-0.122333	0.664839	0.676	1.75276	47
-0.0761756	0.491128	0.497	1.72467	47
-0.207307	2.48537	2.494	1.65401	47
-0.0242989	0.44033	0.441	1.62592	47
-0.0178849	0.436634	0.437	1.61173	47
0.000532874	0.397	0.397	1.56945	47
0.0059754	0.391954	0.392	1.55555	47
0.0202345	0.463559	0.464	1.52717	47
0.026734	0.464231	0.465	1.51327	47
0.0337482	0.469789	0.471	1.49908	47
0.0407537	0.473248	0.475	1.48489	47
0.06269	0.438542	0.443	1.42881	47
0.159033	0.92442	0.938	1.40043	47
0.171685	0.921137	0.937	1.38653	47
0.184738	0.918608	0.937	1.37234	47
0.197331	0.91394	0.935	1.35815	47
0.57507	2.34244	2.412	1.33006	47
0.607997	2.33308	2.411	1.31587	47
0.641964	2.33019	2.417	1.30197	47
0.676917	2.32756	2.424	1.28778	47
0.710753	2.32059	2.427	1.27359	47
0.744834	2.31408	2.431	1.2594	47
0.778872	2.30707	2.435	1.24521	47
0.813195	2.3005	2.44	1.23102	47
0.846794	2.29155	2.443	1.21683	47
0.879943	2.28117	2.445	1.20264	47
0.62193	1.42848	1.558	1.16017	47
0.645845	1.42772	1.567	1.14598	47
1.09548	2.24943	2.502	1.1176	47
1.13334	2.24405	2.514	1.10312	47
1.17016	2.23749	2.525	1.08893	47
1.2075	2.23121	2.537	1.07475	47
1.24517	2.22532	2.55	1.06065	47
1.28313	2.21868	2.563	1.04646	47
1.32218	2.21313	2.578	1.03227	47
1.36132	2.20691	2.593	1.01808	47
1.39948	2.19834	2.606	1.00389	47
1.43547	2.18578	2.615	0.989705	47
0.847549	1.21328	1.48	0.961039	47
0.865848	1.20276	1.482	0.94685	47
1.64243	2.15055	2.706	0.918567	47
1.68453	2.14196	2.725	0.904378	47
1.70028	2.09997	2.702	0.890188	47
1.69085	2.02877	2.641	0.875999	47
1.67584	1.95372	2.574	0.86181	47
1.66236	1.88327	2.512	0.84762	47
1.64858	1.81507	2.452	0.833431	47
1.63507	1.74865	2.394	0.818954	47
1.62158	1.68564	2.339	0.804765	47
1.61001	1.62708	2.289	0.790671	47
1.59941	1.57114	2.242	0.776482	47
1.58827	1.51652	2.196	0.762293	47
1.57811	1.46458	2.153	0.748103	47
1.56977	1.41592	2.114	0.733914	47
1.56113	1.36845	2.076	0.719725	47
1.55146	1.32152	2.038	0.705535	47
1.54191	1.27534	2.001	0.691058	47
1.53257	1.23141	1.966	0.676869	47
1.52387	1.18924	1.933	0.66268	47
1.51418	1.14771	1.9	0.648586	47
1.50647	1.1079	1.87	0.634109	47
1.49844	1.06957	1.841	0.61992	47
0.562796	0.378081	0.678	0.591541	47
0.56821	0.369894	0.678	0.577064	47
0.610863	0.3735	0.716	0.548782	47
0.627394	0.371238	0.729	0.534305	47
0.644747	0.369256	0.743	0.520115	47
0.661293	0.366371	0.756	0.505926	47
0.677003	0.362617	0.768	0.491737	47
0.694617	0.359209	0.782	0.47726	47
0.713064	0.356018	0.797	0.46307	47
0.731558	0.352374	0.812	0.448881	47
0.750962	0.348768	0.828	0.434788	47
0.771453	0.344797	0.845	0.420311	47
0.792804	0.340927	0.863	0.406121	47
0.81512	0.336902	0.882	0.391932	47
0.839434	0.332806	0.903	0.377455	47
0.86557	0.329035	0.926	0.363266	47
0.888006	0.323218	0.945	0.349077	47
0.946229	0.314102	0.997	0.320506	47
1.01126	0.304118	1.056	0.292127	47
1.03471	0.295226	1.076	0.277938	47
1.0466	0.282299	1.084	0.263461	47
1.35371	0.324229	1.392	0.235083	47
1.34945	0.302758	1.383	0.220701	47
1.34578	0.28194	1.375	0.206512	47
1.34278	0.261479	1.368	0.192323	47
1.32193	0.103758	1.326	0.0783289	47
1.00936	0.0358205	1.01	0.0354733	47
1.01777	0.0216655	1.018	0.021284	47
1.02598	0.00708233	1.026	0.00690291	47
1.27771	-0.0274439	1.278	-0.0214757	47
1.29017	-0.0464049	1.291	-0.0359527	47
1.28838	-0.0646561	1.29	-0.050142	47
1.28434	-0.0827373	1.287	-0.0643313	47
1.28204	-0.100874	1.286	-0.0785206	47
1.28045	-0.1193	1.286	-0.0929017	47
1.27863	-0.137456	1.286	-0.107091	47
1.27755	-0.155705	1.287	-0.12128	47
1.28115	-0.174627	1.293	-0.13547	47
1.29036	-0.194948	1.305	-0.149947	47
1.30325	-0.215851	1.321	-0.164136	47
1.31088	-0.236272	1.332	-0.178325	47
1.31321	-0.256374	1.338	-0.192802	47
1.31044	-0.275061	1.339	-0.206896	47
1.30738	-0.293846	1.34	-0.221085	47
1.30308	-0.312367	1.34	-0.235274	47
1.29843	-0.331198	1.34	-0.249751	47
1.29456	-0.349849	1.341	-0.263941	47
1.29043	-0.368457	1.342	-0.27813	47
1.28794	-0.387594	1.345	-0.292319	47
1.2841	-0.406802	1.347	-0.306796	47
1.27919	-0.425174	1.348	-0.32089	47
1.27586	-0.444268	1.351	-0.335079	47
1.27306	-0.464061	1.355	-0.349556	47
1.26915	-0.483145	1.358	-0.363745	47
1.26402	-0.501842	1.36	-0.377935	47
1.26047	-0.521255	1.364	-0.392124	47
1.25647	-0.54103	1.368	-0.406601	47
1.25328	-0.560725	1.373	-0.420694	47
1.25064	-0.580979	1.379	-0.434884	47
1.2475	-0.60163	1.385	-0.44936	47
1.24421	-0.621952	1.391	-0.46355	47
1.2404	-0.642659	1.397	-0.478027	47
1.23537	-0.662913	1.402	-0.492504	47
1.23203	-0.683653	1.409	-0.506597	47
1.22808	-0.704902	1.416	-0.521074	47
1.22376	-0.726178	1.423	-0.535551	47
1.21909	-0.747477	1.43	-0.550028	47
1.21512	-0.768977	1.438	-0.564217	47
1.21147	-0.791293	1.447	-0.578598	47
1.20735	-0.813779	1.456	-0.593075	47
1.2039	-0.836534	1.466	-0.607265	47
1.19898	-0.859116	1.475	-0.621742	47
1.19365	-0.881731	1.484	-0.636219	47
1.18881	-0.904861	1.494	-0.6506	47
1.18372	-0.927807	1.504	-0.664789	47
1.17872	-0.951756	1.515	-0.679266	47
1.17405	-0.976393	1.527	-0.693743	47
0.678252	-0.597654	0.904	-0.722313	47
0.660641	-0.599347	0.892	-0.73679	47
0.641664	-0.599292	0.878	-0.751267	47
0.621559	-0.597251	0.862	-0.765456	47
0.605738	-0.599154	0.852	-0.779933	47
0.557822	-0.58455	0.808	-0.808791	47
0.538591	-0.580675	0.792	-0.822981	47
0.530128	-0.588412	0.792	-0.837458	47
0.529457	-0.605055	0.804	-0.851935	47
0.522644	-0.614892	0.807	-0.866316	47
0.430992	-0.537556	0.689	-0.894982	47
0.428079	-0.550053	0.697	-0.909459	47
0.419025	-0.554475	0.695	-0.923648	47
0.384883	-0.541074	0.664	-0.952506	47
0.379281	-0.549882	0.668	-0.966983	47
0.335622	-0.517732	0.617	-0.995649	47
0.330269	-0.525893	0.621	-1.01003	47
0.32418	-0.533182	0.624	-1.02451	47
0.317597	-0.539452	0.626	-1.0387	47
0.309755	-0.543993	0.626	-1.05317	47
0.298954	-0.543163	0.62	-1.06765	47
0.290642	-0.546524	0.619	-1.08203	47
0.283773	-0.552371	0.621	-1.09622	47
0.277523	-0.560006	0.625	-1.1107	47
0.270249	-0.565769	0.627	-1.12517	47
0.263757	-0.573231	0.631	-1.13956	47
0.257622	-0.581487	0.636	-1.15375	47
0.251136	-0.589756	0.641	-1.16822	47
0.246735	-0.603511	0.652	-1.1827	47
0.243447	-0.620985	0.667	-1.19718	47
0.872484	-2.54246	2.688	-1.24022	47
0.857036	-2.62041	2.757	-1.2547	47
0.841589	-2.70511	2.833	-1.26918	47
0.825218	-2.79054	2.91	-1.28327	47
0.806039	-2.87827	2.989	-1.29775	47
0.786277	-2.97278	3.075	-1.31222	47
0.764911	-3.07118	3.165	-1.3267	47
0.691347	-3.39227	3.462	-1.36975	47
0.585145	-3.36653	3.417	-1.3987	47
0.38318	-2.65146	2.679	-1.42727	47
0.345399	-2.66168	2.684	-1.44175	47
0.307174	-2.66938	2.687	-1.45623	47
0.120388	-2.82644	2.829	-1.52823	47
0.080386	-2.83186	2.833	-1.54242	47
0.039444	-2.81772	2.818	-1.5568	47
-0.0013533	-2.823	2.823	-1.57128	47
-0.0424144	-2.83568	2.836	-1.58575	47
-0.113339	-2.59653	2.599	-1.61442	47
-0.150609	-2.59363	2.598	-1.6288	47
-0.18785	-2.58719	2.594	-1.64328	47
-0.556773	-5.48582	5.514	-1.67194	47
-0.196576	-1.12394	1.141	-1.74394	47
-1.16441	-5.29447	5.421	-1.78728	47
-1.24056	-5.28228	5.426	-1.80147	47
-1.31787	-5.26765	5.43	-1.81595	47
-1.54845	-5.22331	5.448	-1.85899	47
-1.01886	-2.59086	2.784	-1.94547	47
-1.08206	-2.63876	2.852	-1.95995	47
-1.13835	-2.66615	2.899	-1.97433	47
-1.19189	-2.68538	2.938	-1.98852	47
-1.24404	-2.6969	2.97	-2.003	47
